lat_cell,lon_cell,biome_name,n_recordings,n_biomes_in_cell
-38.8,-73.5,Temperate Broadleaf & Mixed Forests,4,1
-38.8,-73.4,Temperate Broadleaf & Mixed Forests,4,1
-38.8,-72.8,"Mediterranean Forests, Woodlands & Scrub",1,1
-38.8,-72.7,"Mediterranean Forests, Woodlands & Scrub",30,1
-38.8,-72.6,"Mediterranean Forests, Woodlands & Scrub",23,1
-38.8,-71.3,Temperate Broadleaf & Mixed Forests,5,1
-38.8,-62.1,"Temperate Grasslands, Savannas & Shrublands",1,1
-38.8,143.1,Temperate Broadleaf & Mixed Forests,1,1
-38.8,143.5,Temperate Broadleaf & Mixed Forests,3,1
-38.8,143.6,Temperate Broadleaf & Mixed Forests,2,1
-38.8,145.8,Temperate Broadleaf & Mixed Forests,1,1
-38.8,145.9,Temperate Broadleaf & Mixed Forests,3,1
-38.8,176.0,Temperate Broadleaf & Mixed Forests,4,1
-38.7,-72.8,"Mediterranean Forests, Woodlands & Scrub",1,1
-38.7,-71.7,Temperate Broadleaf & Mixed Forests,1,1
-38.7,-68.1,"Temperate Grasslands, Savannas & Shrublands",2,1
-38.7,-63.2,"Temperate Grasslands, Savannas & Shrublands",1,1
-38.7,143.0,Temperate Broadleaf & Mixed Forests,5,1
-38.7,143.1,Temperate Broadleaf & Mixed Forests,9,1
-38.7,143.8,Temperate Broadleaf & Mixed Forests,2,1
-38.7,145.6,Temperate Broadleaf & Mixed Forests,1,1
-38.7,175.4,Temperate Broadleaf & Mixed Forests,3,1
-38.7,176.0,Temperate Broadleaf & Mixed Forests,1,1
-38.7,176.6,Temperate Broadleaf & Mixed Forests,1,1
-38.7,178.0,Temperate Broadleaf & Mixed Forests,1,1
-38.6,-70.4,"Temperate Grasslands, Savannas & Shrublands",4,1
-38.6,143.5,Temperate Broadleaf & Mixed Forests,2,1
-38.6,143.9,Temperate Broadleaf & Mixed Forests,17,1
-38.6,145.1,Temperate Broadleaf & Mixed Forests,7,1
-38.6,145.3,Temperate Broadleaf & Mixed Forests,8,1
-38.6,175.5,Temperate Broadleaf & Mixed Forests,13,1
-38.6,175.7,Temperate Broadleaf & Mixed Forests,6,1
-38.5,-72.5,"Mediterranean Forests, Woodlands & Scrub",1,1
-38.5,-71.6,Temperate Broadleaf & Mixed Forests,7,1
-38.5,-71.4,Temperate Broadleaf & Mixed Forests,10,1
-38.5,-71.3,Temperate Broadleaf & Mixed Forests,4,1
-38.5,-60.4,"Temperate Grasslands, Savannas & Shrublands",1,1
-38.5,143.8,Temperate Broadleaf & Mixed Forests,1,1
-38.5,144.1,Temperate Broadleaf & Mixed Forests,17,1
-38.5,144.2,Temperate Broadleaf & Mixed Forests,2,1
-38.5,144.9,Temperate Broadleaf & Mixed Forests,1,1
-38.5,145.2,Temperate Broadleaf & Mixed Forests,27,1
-38.5,175.5,Temperate Broadleaf & Mixed Forests,23,1
-38.4,-74.0,Temperate Broadleaf & Mixed Forests,1,1
-38.4,-73.9,Temperate Broadleaf & Mixed Forests,6,1
-38.4,-73.0,Temperate Broadleaf & Mixed Forests,1,1
-38.4,-60.3,"Temperate Grasslands, Savannas & Shrublands",1,1
-38.4,-60.1,"Temperate Grasslands, Savannas & Shrublands",2,1
-38.4,141.6,Temperate Broadleaf & Mixed Forests,2,1
-38.4,142.2,Temperate Broadleaf & Mixed Forests,19,1
-38.4,142.3,Temperate Broadleaf & Mixed Forests,4,1
-38.4,142.8,Temperate Broadleaf & Mixed Forests,1,1
-38.4,144.1,Temperate Broadleaf & Mixed Forests,1,1
-38.4,144.2,Temperate Broadleaf & Mixed Forests,31,1
-38.4,145.2,Temperate Broadleaf & Mixed Forests,42,1
-38.4,145.3,Temperate Broadleaf & Mixed Forests,7,1
-38.4,175.6,Temperate Broadleaf & Mixed Forests,27,1
-38.3,-71.9,Temperate Broadleaf & Mixed Forests,9,1
-38.3,-60.4,"Temperate Grasslands, Savannas & Shrublands",1,1
-38.3,-57.8,"Temperate Grasslands, Savannas & Shrublands",2,1
-38.3,143.9,Temperate Broadleaf & Mixed Forests,1,1
-38.3,144.3,Temperate Broadleaf & Mixed Forests,1,1
-38.3,144.5,Temperate Broadleaf & Mixed Forests,3,1
-38.3,144.6,Temperate Broadleaf & Mixed Forests,1,1
-38.3,144.8,Temperate Broadleaf & Mixed Forests,1,1
-38.3,145.0,Temperate Broadleaf & Mixed Forests,4,1
-38.3,146.4,Temperate Broadleaf & Mixed Forests,1,1
-38.3,175.1,Temperate Broadleaf & Mixed Forests,1,1
-38.3,176.3,Temperate Broadleaf & Mixed Forests,1,1
-38.2,144.3,Temperate Broadleaf & Mixed Forests,6,1
-38.2,145.1,Temperate Broadleaf & Mixed Forests,2,1
-38.2,145.2,Temperate Broadleaf & Mixed Forests,6,1
-38.2,146.5,Temperate Broadleaf & Mixed Forests,2,1
-38.2,147.0,Temperate Broadleaf & Mixed Forests,3,1
-38.2,147.1,Temperate Broadleaf & Mixed Forests,1,1
-38.2,176.2,Temperate Broadleaf & Mixed Forests,3,1
-38.2,176.3,Temperate Broadleaf & Mixed Forests,6,1
-38.1,-73.0,Temperate Broadleaf & Mixed Forests,1,1
-38.1,-62.1,"Temperate Grasslands, Savannas & Shrublands",33,1
-38.1,-62.0,"Temperate Grasslands, Savannas & Shrublands",1,1
-38.1,140.9,"Mediterranean Forests, Woodlands & Scrub",4,1
-38.1,144.4,Temperate Broadleaf & Mixed Forests,10,1
-38.1,144.5,Temperate Broadleaf & Mixed Forests,88,1
-38.1,145.1,Temperate Broadleaf & Mixed Forests,2,1
-38.1,145.3,Temperate Broadleaf & Mixed Forests,5,1
-38.1,175.5,Temperate Broadleaf & Mixed Forests,19,1
-38.1,176.5,Temperate Broadleaf & Mixed Forests,1,1
-38.0,-73.3,Temperate Broadleaf & Mixed Forests,3,1
-38.0,-72.9,Temperate Broadleaf & Mixed Forests,1,1
-38.0,-62.3,"Temperate Grasslands, Savannas & Shrublands",1,1
-38.0,-62.1,"Temperate Grasslands, Savannas & Shrublands",1,1
-38.0,140.9,"Mediterranean Forests, Woodlands & Scrub",2,1
-38.0,142.7,Temperate Broadleaf & Mixed Forests,1,1
-38.0,144.1,Temperate Broadleaf & Mixed Forests,4,1
-38.0,144.4,Temperate Broadleaf & Mixed Forests,18,1
-38.0,144.5,Temperate Broadleaf & Mixed Forests,18,1
-38.0,144.6,Temperate Broadleaf & Mixed Forests,2,1
-38.0,144.9,Temperate Broadleaf & Mixed Forests,4,1
-38.0,145.1,Temperate Broadleaf & Mixed Forests,1,1
-38.0,145.2,Temperate Broadleaf & Mixed Forests,6,1
-38.0,145.3,Temperate Broadleaf & Mixed Forests,7,1
-38.0,145.4,Temperate Broadleaf & Mixed Forests,3,1
-38.0,145.5,Temperate Broadleaf & Mixed Forests,1,1
-38.0,145.6,Temperate Broadleaf & Mixed Forests,25,1
-38.0,146.9,Temperate Broadleaf & Mixed Forests,3,1
-38.0,176.2,Temperate Broadleaf & Mixed Forests,2,1
-38.0,176.9,Temperate Broadleaf & Mixed Forests,6,1
-38.0,177.0,Temperate Broadleaf & Mixed Forests,33,1
-38.0,177.1,Temperate Broadleaf & Mixed Forests,1,1
-37.9,-73.5,Temperate Broadleaf & Mixed Forests,3,1
-37.9,-73.4,Temperate Broadleaf & Mixed Forests,2,1
-37.9,-63.1,"Temperate Grasslands, Savannas & Shrublands",2,1
-37.9,144.1,Temperate Broadleaf & Mixed Forests,6,1
-37.9,144.2,Temperate Broadleaf & Mixed Forests,8,1
-37.9,144.3,Temperate Broadleaf & Mixed Forests,2,1
-37.9,144.4,Temperate Broadleaf & Mixed Forests,1,1
-37.9,144.5,Temperate Broadleaf & Mixed Forests,3,1
-37.9,144.8,Temperate Broadleaf & Mixed Forests,2,1
-37.9,144.9,Temperate Broadleaf & Mixed Forests,57,1
-37.9,145.0,Temperate Broadleaf & Mixed Forests,5,1
-37.9,145.1,Temperate Broadleaf & Mixed Forests,5,1
-37.9,145.2,Temperate Broadleaf & Mixed Forests,4,1
-37.9,145.3,Temperate Broadleaf & Mixed Forests,143,1
-37.9,146.2,Montane Grasslands & Shrublands,1,1
-37.9,147.6,Temperate Broadleaf & Mixed Forests,3,1
-37.9,147.9,Temperate Broadleaf & Mixed Forests,2,1
-37.9,175.4,Temperate Broadleaf & Mixed Forests,1,1
-37.8,-73.5,Temperate Broadleaf & Mixed Forests,1,1
-37.8,-73.4,Temperate Broadleaf & Mixed Forests,1,1
-37.8,-72.9,Temperate Broadleaf & Mixed Forests,1,1
-37.8,-62.3,"Temperate Grasslands, Savannas & Shrublands",1,1
-37.8,-62.2,"Temperate Grasslands, Savannas & Shrublands",34,1
-37.8,-57.5,"Temperate Grasslands, Savannas & Shrublands",3,1
-37.8,142.0,Temperate Broadleaf & Mixed Forests,4,1
-37.8,144.4,Temperate Broadleaf & Mixed Forests,1,1
-37.8,144.5,Temperate Broadleaf & Mixed Forests,5,1
-37.8,144.6,Temperate Broadleaf & Mixed Forests,1,1
-37.8,144.8,Temperate Broadleaf & Mixed Forests,2,1
-37.8,144.9,Temperate Broadleaf & Mixed Forests,100,1
-37.8,145.0,Temperate Broadleaf & Mixed Forests,16,1
-37.8,145.1,Temperate Broadleaf & Mixed Forests,4,1
-37.8,145.4,Temperate Broadleaf & Mixed Forests,6,1
-37.8,148.6,Temperate Broadleaf & Mixed Forests,1,1
-37.7,141.8,Temperate Broadleaf & Mixed Forests,1,1
-37.7,144.7,Temperate Broadleaf & Mixed Forests,1,1
-37.7,144.8,Temperate Broadleaf & Mixed Forests,29,1
-37.7,144.9,Temperate Broadleaf & Mixed Forests,14,1
-37.7,145.0,Temperate Broadleaf & Mixed Forests,13,1
-37.7,145.1,Temperate Broadleaf & Mixed Forests,2,1
-37.7,145.2,Temperate Broadleaf & Mixed Forests,3,1
-37.7,145.3,Temperate Broadleaf & Mixed Forests,6,1
-37.7,145.5,Temperate Broadleaf & Mixed Forests,23,1
-37.7,145.7,Temperate Broadleaf & Mixed Forests,2,1
-37.7,149.6,Temperate Broadleaf & Mixed Forests,1,1
-37.6,141.7,Temperate Broadleaf & Mixed Forests,3,1
-37.6,141.9,Temperate Broadleaf & Mixed Forests,2,1
-37.6,142.0,Temperate Broadleaf & Mixed Forests,1,1
-37.6,142.1,Temperate Broadleaf & Mixed Forests,2,1
-37.6,143.8,Temperate Broadleaf & Mixed Forests,13,1
-37.6,144.2,Temperate Broadleaf & Mixed Forests,1,1
-37.6,144.6,Temperate Broadleaf & Mixed Forests,1,1
-37.6,145.2,Temperate Broadleaf & Mixed Forests,1,1
-37.6,145.4,Temperate Broadleaf & Mixed Forests,1,1
-37.6,145.5,Temperate Broadleaf & Mixed Forests,27,1
-37.6,147.4,Temperate Broadleaf & Mixed Forests,1,1
-37.6,149.7,Temperate Broadleaf & Mixed Forests,1,1
-37.6,175.9,Temperate Broadleaf & Mixed Forests,1,1
-37.5,-72.4,"Mediterranean Forests, Woodlands & Scrub",1,1
-37.5,141.6,Temperate Broadleaf & Mixed Forests,1,1
-37.5,143.8,Temperate Broadleaf & Mixed Forests,1,1
-37.5,143.9,Temperate Broadleaf & Mixed Forests,1,1
-37.5,144.2,Temperate Broadleaf & Mixed Forests,3,1
-37.5,144.3,Temperate Broadleaf & Mixed Forests,6,1
-37.5,145.8,Montane Grasslands & Shrublands,1,1
-37.5,146.7,Montane Grasslands & Shrublands,1,1
-37.5,148.1,Temperate Broadleaf & Mixed Forests,1,1
-37.4,141.5,Temperate Broadleaf & Mixed Forests,5,1
-37.4,144.1,Temperate Broadleaf & Mixed Forests,2,1
-37.4,144.2,Temperate Broadleaf & Mixed Forests,7,1
-37.4,144.3,Temperate Broadleaf & Mixed Forests,1,1
-37.4,144.5,Temperate Broadleaf & Mixed Forests,1,1
-37.4,145.5,Temperate Broadleaf & Mixed Forests,1,1
-37.4,145.6,Temperate Broadleaf & Mixed Forests,4,1
-37.3,-73.5,Temperate Broadleaf & Mixed Forests,1,1
-37.3,140.7,"Mediterranean Forests, Woodlands & Scrub",1,1
-37.3,140.8,"Mediterranean Forests, Woodlands & Scrub",1,1
-37.3,142.3,Temperate Broadleaf & Mixed Forests,3,1
-37.3,143.7,Temperate Broadleaf & Mixed Forests,34,1
-37.3,143.8,Temperate Broadleaf & Mixed Forests,1,1
-37.3,144.1,Temperate Broadleaf & Mixed Forests,1,1
-37.3,144.8,Temperate Broadleaf & Mixed Forests,41,1
-37.3,145.4,Temperate Broadleaf & Mixed Forests,9,1
-37.3,149.9,Temperate Broadleaf & Mixed Forests,5,1
-37.2,-64.3,"Temperate Grasslands, Savannas & Shrublands",4,1
-37.2,-56.9,"Temperate Grasslands, Savannas & Shrublands",2,1
-37.2,142.4,Temperate Broadleaf & Mixed Forests,1,1
-37.2,142.6,"Mediterranean Forests, Woodlands & Scrub",27,1
-37.2,144.0,Temperate Broadleaf & Mixed Forests,3,1
-37.2,144.2,Temperate Broadleaf & Mixed Forests,6,1
-37.2,175.2,Temperate Broadleaf & Mixed Forests,2,1
-37.2,175.3,Temperate Broadleaf & Mixed Forests,56,1
-37.1,-73.6,Temperate Broadleaf & Mixed Forests,13,1
-37.1,-73.2,Temperate Broadleaf & Mixed Forests,2,1
-37.1,-57.0,"Temperate Grasslands, Savannas & Shrublands",5,1
-37.1,140.7,"Mediterranean Forests, Woodlands & Scrub",1,1
-37.1,142.7,Temperate Broadleaf & Mixed Forests,1,1
-37.1,144.0,Temperate Broadleaf & Mixed Forests,3,1
-37.1,144.1,Temperate Broadleaf & Mixed Forests,1,1
-37.1,144.2,Temperate Broadleaf & Mixed Forests,3,1
-37.1,144.8,Temperate Broadleaf & Mixed Forests,22,1
-37.1,175.1,Temperate Broadleaf & Mixed Forests,1,1
-37.0,-71.5,Temperate Broadleaf & Mixed Forests,38,1
-37.0,-70.8,"Temperate Grasslands, Savannas & Shrublands",1,1
-37.0,143.9,Temperate Broadleaf & Mixed Forests,6,1
-37.0,144.2,Temperate Broadleaf & Mixed Forests,1,1
-37.0,144.6,Temperate Broadleaf & Mixed Forests,17,1
-37.0,144.7,Temperate Broadleaf & Mixed Forests,3,1
-37.0,149.5,Temperate Broadleaf & Mixed Forests,3,1
-37.0,149.8,Temperate Broadleaf & Mixed Forests,3,1
-37.0,174.5,Temperate Broadleaf & Mixed Forests,1,1
-37.0,174.7,Temperate Broadleaf & Mixed Forests,5,1
-37.0,175.4,Temperate Broadleaf & Mixed Forests,4,1
-36.9,-73.2,Temperate Broadleaf & Mixed Forests,1,1
-36.9,-73.1,Temperate Broadleaf & Mixed Forests,76,1
-36.9,-72.4,"Mediterranean Forests, Woodlands & Scrub",28,1
-36.9,-71.5,Temperate Broadleaf & Mixed Forests,1,1
-36.9,-71.2,Temperate Broadleaf & Mixed Forests,1,1
-36.9,-71.1,Temperate Broadleaf & Mixed Forests,2,1
-36.9,143.3,Temperate Broadleaf & Mixed Forests,1,1
-36.9,144.7,Temperate Broadleaf & Mixed Forests,21,1
-36.9,149.9,Temperate Broadleaf & Mixed Forests,3,1
-36.9,174.4,Temperate Broadleaf & Mixed Forests,4,1
-36.9,174.5,Temperate Broadleaf & Mixed Forests,2,1
-36.9,174.7,Temperate Broadleaf & Mixed Forests,311,1
-36.9,175.4,Temperate Broadleaf & Mixed Forests,13,1
-36.9,175.8,Temperate Broadleaf & Mixed Forests,2,1
-36.8,-73.3,Temperate Broadleaf & Mixed Forests,5,1
-36.8,-73.2,Temperate Broadleaf & Mixed Forests,6,1
-36.8,-73.1,Temperate Broadleaf & Mixed Forests,8,1
-36.8,-73.0,Temperate Broadleaf & Mixed Forests,2,1
-36.8,-56.7,"Temperate Grasslands, Savannas & Shrublands",3,1
-36.8,141.8,Temperate Broadleaf & Mixed Forests,1,1
-36.8,144.2,Temperate Broadleaf & Mixed Forests,1,1
-36.8,145.5,"Temperate Grasslands, Savannas & Shrublands",1,1
-36.8,146.7,Montane Grasslands & Shrublands,1,1
-36.8,149.5,Temperate Broadleaf & Mixed Forests,1,1
-36.8,149.9,Temperate Broadleaf & Mixed Forests,9,1
-36.8,175.5,Temperate Broadleaf & Mixed Forests,1,1
-36.7,-73.0,Temperate Broadleaf & Mixed Forests,1,1
-36.7,-72.6,Temperate Broadleaf & Mixed Forests,1,1
-36.7,143.2,Temperate Broadleaf & Mixed Forests,1,1
-36.7,144.2,Temperate Broadleaf & Mixed Forests,1,1
-36.7,144.3,Temperate Broadleaf & Mixed Forests,20,2
-36.7,145.1,Temperate Broadleaf & Mixed Forests,1,1
-36.7,149.4,Temperate Broadleaf & Mixed Forests,2,1
-36.7,150.0,Temperate Broadleaf & Mixed Forests,3,1
-36.7,174.7,Temperate Broadleaf & Mixed Forests,1,1
-36.7,174.8,Temperate Broadleaf & Mixed Forests,148,1
-36.6,-56.9,"Temperate Grasslands, Savannas & Shrublands",1,1
-36.6,-56.7,"Temperate Grasslands, Savannas & Shrublands",5,1
-36.6,143.8,Temperate Broadleaf & Mixed Forests,1,1
-36.6,144.3,Temperate Broadleaf & Mixed Forests,12,1
-36.6,144.8,"Temperate Grasslands, Savannas & Shrublands",2,1
-36.6,146.6,"Temperate Grasslands, Savannas & Shrublands",1,1
-36.6,174.6,Temperate Broadleaf & Mixed Forests,460,1
-36.6,174.8,Temperate Broadleaf & Mixed Forests,4,1
-36.6,175.4,Temperate Broadleaf & Mixed Forests,1,1
-36.5,141.6,"Mediterranean Forests, Woodlands & Scrub",8,1
-36.5,141.7,"Mediterranean Forests, Woodlands & Scrub",11,1
-36.5,142.0,"Mediterranean Forests, Woodlands & Scrub",1,1
-36.5,143.7,Temperate Broadleaf & Mixed Forests,5,1
-36.5,144.3,Temperate Broadleaf & Mixed Forests,3,1
-36.5,144.8,"Temperate Grasslands, Savannas & Shrublands",1,1
-36.5,145.2,"Temperate Grasslands, Savannas & Shrublands",1,1
-36.5,150.0,Temperate Broadleaf & Mixed Forests,8,1
-36.5,174.6,Temperate Broadleaf & Mixed Forests,1,1
-36.4,-56.8,"Temperate Grasslands, Savannas & Shrublands",4,1
-36.4,141.6,"Mediterranean Forests, Woodlands & Scrub",2,1
-36.4,141.7,"Mediterranean Forests, Woodlands & Scrub",8,1
-36.4,143.6,Temperate Broadleaf & Mixed Forests,1,1
-36.4,146.3,"Temperate Grasslands, Savannas & Shrublands",6,1
-36.4,146.8,Temperate Broadleaf & Mixed Forests,2,1
-36.4,148.5,Temperate Broadleaf & Mixed Forests,1,1
-36.4,148.7,Temperate Broadleaf & Mixed Forests,1,1
-36.4,174.7,Temperate Broadleaf & Mixed Forests,4,1
-36.4,174.8,Temperate Broadleaf & Mixed Forests,64,1
-36.3,-61.3,"Temperate Grasslands, Savannas & Shrublands",1,1
-36.3,141.0,"Mediterranean Forests, Woodlands & Scrub",7,1
-36.3,143.5,Temperate Broadleaf & Mixed Forests,2,1
-36.3,145.2,"Temperate Grasslands, Savannas & Shrublands",1,1
-36.3,145.3,"Temperate Grasslands, Savannas & Shrublands",1,1
-36.3,145.7,"Temperate Grasslands, Savannas & Shrublands",1,1
-36.3,146.6,Temperate Broadleaf & Mixed Forests,3,1
-36.3,174.7,Temperate Broadleaf & Mixed Forests,1,1
-36.2,144.2,Temperate Broadleaf & Mixed Forests,10,2
-36.2,144.7,"Temperate Grasslands, Savannas & Shrublands",15,1
-36.2,144.8,"Temperate Grasslands, Savannas & Shrublands",2,1
-36.2,146.6,Temperate Broadleaf & Mixed Forests,6,1
-36.2,146.9,Temperate Broadleaf & Mixed Forests,1,1
-36.2,174.6,Temperate Broadleaf & Mixed Forests,1,1
-36.2,175.3,Temperate Broadleaf & Mixed Forests,1,1
-36.1,-70.5,Temperate Broadleaf & Mixed Forests,1,1
-36.1,136.7,"Mediterranean Forests, Woodlands & Scrub",4,1
-36.1,136.8,"Mediterranean Forests, Woodlands & Scrub",5,1
-36.1,137.1,"Mediterranean Forests, Woodlands & Scrub",3,1
-36.1,137.5,"Mediterranean Forests, Woodlands & Scrub",8,1
-36.1,146.0,"Temperate Grasslands, Savannas & Shrublands",1,1
-36.1,149.8,Temperate Broadleaf & Mixed Forests,2,1
-36.0,136.6,"Mediterranean Forests, Woodlands & Scrub",3,1
-36.0,136.7,"Mediterranean Forests, Woodlands & Scrub",1,1
-36.0,137.1,"Mediterranean Forests, Woodlands & Scrub",1,1
-36.0,149.2,Temperate Broadleaf & Mixed Forests,3,1
-36.0,174.4,Temperate Broadleaf & Mixed Forests,1,1
-36.0,174.7,Temperate Broadleaf & Mixed Forests,1,1
-35.9,-71.4,Temperate Broadleaf & Mixed Forests,5,1
-35.9,144.9,"Temperate Grasslands, Savannas & Shrublands",15,1
-35.9,148.9,Montane Grasslands & Shrublands,14,1
-35.9,149.5,Temperate Broadleaf & Mixed Forests,8,1
-35.9,174.5,Temperate Broadleaf & Mixed Forests,4,1
-35.9,174.7,Temperate Broadleaf & Mixed Forests,31,1
-35.8,-72.6,Temperate Broadleaf & Mixed Forests,1,1
-35.8,-71.3,Temperate Broadleaf & Mixed Forests,3,1
-35.8,-71.2,Temperate Broadleaf & Mixed Forests,6,1
-35.8,136.7,"Mediterranean Forests, Woodlands & Scrub",1,1
-35.8,144.9,"Temperate Grasslands, Savannas & Shrublands",21,1
-35.8,147.3,Temperate Broadleaf & Mixed Forests,1,1
-35.8,148.4,Montane Grasslands & Shrublands,1,1
-35.8,149.1,Temperate Broadleaf & Mixed Forests,2,1
-35.8,149.5,Temperate Broadleaf & Mixed Forests,2,1
-35.8,174.3,Temperate Broadleaf & Mixed Forests,1,1
-35.8,174.6,Temperate Broadleaf & Mixed Forests,1,1
-35.7,-71.8,"Mediterranean Forests, Woodlands & Scrub",1,1
-35.7,-71.6,"Mediterranean Forests, Woodlands & Scrub",1,1
-35.7,-71.4,Temperate Broadleaf & Mixed Forests,1,1
-35.7,-71.3,Temperate Broadleaf & Mixed Forests,13,1
-35.7,-71.1,Temperate Broadleaf & Mixed Forests,61,1
-35.7,-70.2,Montane Grasslands & Shrublands,2,1
-35.7,136.9,"Mediterranean Forests, Woodlands & Scrub",7,1
-35.7,137.3,"Mediterranean Forests, Woodlands & Scrub",1,1
-35.7,138.1,"Mediterranean Forests, Woodlands & Scrub",5,1
-35.7,138.2,"Mediterranean Forests, Woodlands & Scrub",27,1
-35.7,139.0,"Mediterranean Forests, Woodlands & Scrub",3,1
-35.7,139.1,"Mediterranean Forests, Woodlands & Scrub",15,1
-35.7,140.4,"Mediterranean Forests, Woodlands & Scrub",1,1
-35.7,142.1,"Mediterranean Forests, Woodlands & Scrub",11,1
-35.7,143.8,"Temperate Grasslands, Savannas & Shrublands",6,1
-35.7,149.0,Temperate Broadleaf & Mixed Forests,3,1
-35.7,149.5,Temperate Broadleaf & Mixed Forests,1,1
-35.7,150.2,Temperate Broadleaf & Mixed Forests,2,1
-35.7,173.6,Temperate Broadleaf & Mixed Forests,1,1
-35.7,174.4,Temperate Broadleaf & Mixed Forests,5,1
-35.7,174.5,Temperate Broadleaf & Mixed Forests,5,1
-35.6,-71.4,"Mediterranean Forests, Woodlands & Scrub",10,1
-35.6,-71.3,Temperate Broadleaf & Mixed Forests,12,1
-35.6,-71.2,Temperate Broadleaf & Mixed Forests,2,1
-35.6,-71.1,Temperate Broadleaf & Mixed Forests,6,1
-35.6,-59.9,"Temperate Grasslands, Savannas & Shrublands",1,1
-35.6,-59.1,"Temperate Grasslands, Savannas & Shrublands",2,1
-35.6,-58.1,"Temperate Grasslands, Savannas & Shrublands",1,1
-35.6,138.2,"Mediterranean Forests, Woodlands & Scrub",3,1
-35.6,138.6,"Mediterranean Forests, Woodlands & Scrub",1,1
-35.6,138.7,"Mediterranean Forests, Woodlands & Scrub",1,1
-35.6,139.1,"Mediterranean Forests, Woodlands & Scrub",2,1
-35.6,140.4,"Mediterranean Forests, Woodlands & Scrub",14,1
-35.6,142.0,"Mediterranean Forests, Woodlands & Scrub",2,1
-35.6,142.8,"Mediterranean Forests, Woodlands & Scrub",3,1
-35.6,144.9,"Temperate Grasslands, Savannas & Shrublands",34,1
-35.6,146.7,Temperate Broadleaf & Mixed Forests,1,1
-35.6,148.8,Temperate Broadleaf & Mixed Forests,1,1
-35.6,149.0,Temperate Broadleaf & Mixed Forests,7,1
-35.6,149.2,Temperate Broadleaf & Mixed Forests,1,1
-35.6,149.6,Temperate Broadleaf & Mixed Forests,1,1
-35.6,150.2,Temperate Broadleaf & Mixed Forests,1,1
-35.5,-71.7,"Mediterranean Forests, Woodlands & Scrub",6,1
-35.5,-59.9,"Temperate Grasslands, Savannas & Shrublands",1,1
-35.5,-57.8,"Temperate Grasslands, Savannas & Shrublands",2,1
-35.5,-57.2,"Temperate Grasslands, Savannas & Shrublands",1,1
-35.5,138.7,"Mediterranean Forests, Woodlands & Scrub",1,1
-35.5,139.0,"Mediterranean Forests, Woodlands & Scrub",1,1
-35.5,148.7,Montane Grasslands & Shrublands,1,1
-35.5,148.8,Temperate Broadleaf & Mixed Forests,3,1
-35.5,148.9,Temperate Broadleaf & Mixed Forests,17,1
-35.5,149.0,Temperate Broadleaf & Mixed Forests,2,1
-35.5,149.1,Temperate Broadleaf & Mixed Forests,8,1
-35.5,149.2,Temperate Broadleaf & Mixed Forests,23,1
-35.4,-58.1,"Temperate Grasslands, Savannas & Shrublands",3,1
-35.4,138.6,"Mediterranean Forests, Woodlands & Scrub",1,1
-35.4,138.7,"Mediterranean Forests, Woodlands & Scrub",2,1
-35.4,139.1,"Mediterranean Forests, Woodlands & Scrub",4,1
-35.4,142.8,"Mediterranean Forests, Woodlands & Scrub",3,1
-35.4,145.7,"Temperate Grasslands, Savannas & Shrublands",2,1
-35.4,147.5,Temperate Broadleaf & Mixed Forests,1,1
-35.4,148.8,Temperate Broadleaf & Mixed Forests,7,1
-35.4,148.9,Temperate Broadleaf & Mixed Forests,6,1
-35.4,149.0,Temperate Broadleaf & Mixed Forests,16,1
