lat,lon,continent,n_rec,richness,label,label_code
-33.55,26.65,africa,62,17.701,good,2
-4.95,39.75,africa,100,8.183,bad,0
-12.55,49.15,africa,99,14.877,good,2
-29.55,29.25,africa,16,5.76,bad,0
-33.25,26.45,africa,30,10.567,moderate,1
-32.95,26.35,africa,11,10.091,moderate,1
-11.95,30.25,africa,41,10.135,moderate,1
-34.15,20.55,africa,66,9.31,moderate,1
-6.35,36.95,africa,27,6.298,bad,0
-1.05,29.65,africa,40,10.117,moderate,1
-33.05,26.25,africa,19,8.753,bad,0
-32.25,24.25,africa,14,14.451,good,2
36.55,9.35,africa,27,11.467,moderate,1
34.45,9.65,africa,25,11.226,moderate,1
34.35,8.35,africa,13,9.108,moderate,1
35.75,8.35,africa,25,12.029,moderate,1
31.15,-8.05,africa,10,4.0,bad,0
-19.65,15.75,africa,44,8.64,bad,0
-31.85,25.55,africa,10,11.0,moderate,1
34.45,7.95,africa,17,12.687,good,2
12.65,-7.85,africa,21,12.948,good,2
-23.65,16.25,africa,68,9.185,bad,0
-30.75,28.05,africa,21,7.914,bad,0
-31.95,25.55,africa,10,11.0,moderate,1
-9.65,29.05,africa,22,7.919,bad,0
-32.25,25.45,africa,16,10.339,moderate,1
-33.95,18.75,africa,44,8.147,bad,0
-19.05,27.05,africa,17,14.97,good,2
4.25,36.25,africa,15,3.641,bad,0
12.45,-16.75,africa,73,16.947,good,2
9.75,-13.35,africa,30,14.289,good,2
-9.55,28.65,africa,31,8.131,bad,0
-4.35,15.25,africa,21,14.886,good,2
0.25,6.65,africa,41,8.592,bad,0
5.15,-3.45,africa,15,9.374,moderate,1
-9.95,29.25,africa,41,9.279,moderate,1
-12.25,31.55,africa,29,8.924,bad,0
-16.65,27.05,africa,21,9.881,moderate,1
3.85,32.95,africa,23,12.978,good,2
5.65,-5.35,africa,10,9.0,bad,0
5.25,-1.65,africa,44,9.995,moderate,1
-18.25,21.75,africa,64,9.75,moderate,1
1.65,7.45,africa,30,8.409,bad,0
-4.25,15.55,africa,23,16.397,good,2
-20.95,55.45,africa,32,6.935,bad,0
-1.05,37.25,africa,19,9.737,moderate,1
3.85,34.05,africa,17,9.0,bad,0
-8.45,29.25,africa,45,9.585,moderate,1
34.25,-6.65,africa,11,18.0,good,2
-12.15,37.55,africa,25,19.637,good,2
-18.45,21.95,africa,60,8.918,bad,0
-8.95,31.75,africa,26,9.462,moderate,1
3.35,8.55,africa,12,16.47,good,2
-21.75,15.55,africa,20,8.179,bad,0
36.35,10.15,africa,19,11.928,moderate,1
-21.45,15.85,africa,81,9.269,bad,0
-18.15,21.55,africa,31,8.699,bad,0
-21.35,16.05,africa,15,8.861,bad,0
-23.65,16.15,africa,18,7.954,bad,0
-21.25,32.35,africa,43,19.742,good,2
-25.65,28.85,africa,10,17.0,good,2
6.45,0.35,africa,35,10.02,moderate,1
-0.35,36.05,africa,22,14.578,good,2
-31.85,25.45,africa,14,14.286,good,2
33.55,8.85,africa,12,4.667,bad,0
-29.35,18.95,africa,22,5.723,bad,0
-1.55,36.65,africa,10,11.0,moderate,1
36.45,9.25,africa,10,4.0,bad,0
34.15,9.15,africa,14,4.571,bad,0
-33.35,18.25,africa,35,8.835,bad,0
35.85,10.05,africa,23,9.994,moderate,1
33.35,8.95,africa,11,4.909,bad,0
-19.75,26.05,africa,10,8.0,bad,0
-33.45,26.65,africa,47,20.019,good,2
-17.85,19.75,africa,37,9.526,moderate,1
32.95,9.65,africa,38,8.964,moderate,1
15.05,-23.55,africa,35,5.277,bad,0
15.05,-23.65,africa,21,6.397,bad,0
-0.05,35.45,africa,10,11.0,moderate,1
-9.55,28.75,africa,25,7.798,bad,0
24.05,32.85,africa,19,8.808,moderate,1
-26.95,26.75,africa,41,13.567,moderate,1
-34.35,21.45,africa,13,13.343,good,2
-1.25,34.95,africa,50,10.794,moderate,1
9.55,-4.25,africa,17,8.853,bad,0
-18.25,35.25,africa,18,11.683,moderate,1
-22.65,17.15,africa,12,12.439,moderate,1
-8.95,31.35,africa,17,8.89,bad,0
1.55,7.35,africa,17,4.596,bad,0
-17.85,20.25,africa,13,8.462,bad,0
0.35,6.55,africa,11,6.727,bad,0
-27.05,32.45,africa,13,17.346,good,2
-3.35,40.05,africa,10,5.0,bad,0
-26.25,31.85,africa,12,9.47,bad,0
-8.65,29.15,africa,19,7.059,bad,0
-17.75,25.15,africa,12,8.97,bad,0
-4.45,39.55,africa,21,6.517,bad,0
-22.95,14.55,africa,15,7.476,bad,0
-25.95,32.65,africa,28,9.088,bad,0
-20.55,17.25,africa,36,8.733,bad,0
9.45,-5.65,africa,14,8.352,bad,0
-30.85,24.65,africa,126,17.768,good,2
-0.15,37.05,africa,34,12.302,good,2
-25.85,32.65,africa,14,6.934,bad,0
-23.85,29.95,africa,85,15.311,good,2
-26.75,26.35,africa,55,21.45,good,2
-33.65,26.75,africa,35,17.561,good,2
-26.65,26.55,africa,75,25.537,good,2
-21.15,55.55,africa,53,6.385,bad,0
-21.35,55.75,africa,52,7.842,bad,0
-18.05,44.55,africa,15,6.615,bad,0
-11.75,43.35,africa,17,8.449,bad,0
-12.25,43.65,africa,10,6.0,bad,0
13.85,-16.35,africa,12,17.727,good,2
-12.75,32.85,africa,46,8.273,bad,0
-33.65,26.25,africa,20,14.162,good,2
12.85,-14.95,africa,49,17.96,good,2
32.75,-8.95,africa,164,5.306,bad,0
-24.95,31.45,africa,19,8.892,bad,0
-2.85,37.45,africa,48,16.9,good,2
-25.05,46.25,africa,15,7.099,bad,0
-32.65,19.85,africa,31,9.263,moderate,1
-1.25,34.85,africa,39,13.314,good,2
15.45,-16.65,africa,35,15.407,good,2
-20.95,55.25,africa,11,7.818,bad,0
-14.35,31.75,africa,13,7.346,bad,0
-33.75,18.95,africa,29,8.637,bad,0
-3.55,36.65,africa,34,9.516,moderate,1
-14.95,28.25,africa,13,9.615,moderate,1
-28.75,19.35,africa,17,7.618,bad,0
-32.35,18.35,africa,14,8.132,bad,0
-10.75,25.65,africa,30,12.939,moderate,1
-24.05,31.05,africa,14,14.472,good,2
-14.45,48.65,africa,16,7.429,bad,0
10.65,-4.85,africa,12,7.424,bad,0
-2.95,36.65,africa,48,8.43,bad,0
-2.95,37.65,africa,296,10.541,moderate,1
-32.25,18.35,africa,12,8.788,bad,0
-32.75,19.55,africa,17,8.368,bad,0
-13.65,29.35,africa,61,9.796,moderate,1
-26.85,32.85,africa,26,8.745,bad,0
-3.15,36.65,africa,82,11.396,good,2
-10.75,25.55,africa,13,9.458,moderate,1
-5.05,39.75,africa,30,6.885,bad,0
-7.75,36.55,africa,35,7.887,bad,0
-32.25,18.85,africa,29,7.411,bad,0
-16.35,28.75,africa,70,9.08,bad,0
-33.25,23.35,africa,14,13.197,good,2
-30.45,20.55,africa,32,9.448,moderate,1
-12.25,44.45,africa,14,5.076,bad,0
-25.85,28.35,africa,10,9.0,bad,0
-1.55,37.05,africa,30,13.927,good,2
9.55,-5.35,africa,21,10.495,moderate,1
-5.15,15.15,africa,19,13.822,good,2
10.85,-1.15,africa,10,10.0,moderate,1
-31.25,20.25,africa,16,5.385,bad,0
-2.95,38.25,africa,17,10.43,moderate,1
-31.45,19.75,africa,29,8.082,bad,0
-32.25,18.75,africa,21,6.386,bad,0
-31.05,20.35,africa,11,4.818,bad,0
-32.05,19.75,africa,25,7.188,bad,0
33.05,-4.05,africa,138,5.434,bad,0
32.75,-9.05,africa,51,9.133,moderate,1
-4.85,38.45,africa,50,8.307,bad,0
-23.55,31.45,africa,11,8.455,bad,0
0.55,35.55,africa,10,15.0,good,2
-7.35,37.05,africa,11,6.545,bad,0
-26.75,26.65,africa,243,21.62,good,2
-21.25,55.45,africa,12,11.303,moderate,1
-8.15,36.65,africa,211,6.819,bad,0
-4.25,55.65,africa,46,8.482,bad,0
-4.35,55.85,africa,44,6.988,bad,0
-33.65,19.15,africa,10,6.0,bad,0
-25.35,31.05,africa,47,9.497,bad,0
-14.95,28.35,africa,30,8.191,bad,0
1.15,35.15,africa,13,9.615,moderate,1
-26.85,26.65,africa,331,17.215,good,2
-0.35,35.35,africa,12,11.97,good,2
-34.15,18.35,africa,10,2.0,bad,0
-2.35,34.85,africa,21,9.113,moderate,1
1.25,34.95,africa,11,15.818,good,2
-7.45,37.05,africa,16,7.214,bad,0
-25.75,32.75,africa,22,13.802,moderate,1
-32.35,24.55,africa,10,12.0,good,2
-3.45,39.85,africa,144,13.387,good,2
13.25,-16.65,africa,47,10.453,moderate,1
-28.05,32.25,africa,17,9.662,moderate,1
-4.35,37.95,africa,13,9.462,moderate,1
-27.65,32.25,africa,74,9.945,moderate,1
-3.05,35.05,africa,22,8.229,bad,0
-2.45,29.15,africa,15,8.359,bad,0
-24.75,46.85,africa,193,12.406,moderate,1
-0.95,36.55,africa,10,9.0,moderate,1
-31.05,30.15,africa,17,11.544,moderate,1
-26.65,26.45,africa,104,20.975,good,2
-26.55,26.75,africa,143,20.286,good,2
-3.75,55.25,africa,28,5.905,bad,0
8.75,-3.75,africa,63,13.422,good,2
4.25,9.25,africa,15,15.568,good,2
12.45,2.45,africa,22,12.624,good,2
-7.75,35.65,africa,17,5.147,bad,0
-9.25,34.35,africa,32,11.898,good,2
6.85,3.95,africa,43,11.133,good,2
-17.25,30.35,africa,13,10.65,moderate,1
-26.75,26.45,africa,33,12.939,moderate,1
12.75,-8.05,africa,11,14.273,good,2
-26.75,26.75,africa,83,22.729,good,2
0.65,37.75,africa,10,7.0,bad,0
13.25,-16.75,africa,59,9.205,bad,0
-2.65,34.85,africa,14,9.79,moderate,1
-2.85,34.95,africa,13,9.615,moderate,1
-29.85,29.75,africa,27,13.804,moderate,1
-2.95,38.15,africa,28,11.939,good,2
-3.35,35.25,africa,14,7.868,bad,0
12.55,2.55,africa,18,10.637,moderate,1
-7.85,35.05,africa,16,7.455,bad,0
-6.45,38.95,africa,30,10.967,moderate,1
0.35,36.05,africa,21,11.956,good,2
16.25,-16.05,africa,10,13.0,good,2
-27.15,26.55,africa,19,18.282,good,2
-26.75,26.85,africa,17,16.088,good,2
-26.75,26.55,africa,111,21.799,good,2
-32.75,26.05,africa,10,11.0,moderate,1
-3.85,36.05,africa,18,9.196,moderate,1
-26.55,26.45,africa,14,19.176,good,2
-26.85,26.35,africa,25,15.722,good,2
-3.05,35.25,africa,19,9.713,moderate,1
2.45,31.55,africa,69,9.582,moderate,1
-23.85,29.85,africa,24,8.608,bad,0
-26.55,26.25,africa,11,17.455,good,2
2.95,9.95,africa,12,6.318,bad,0
-28.85,26.35,africa,21,20.475,good,2
-26.95,26.25,africa,29,18.14,good,2
-26.95,26.35,africa,15,19.777,good,2
-2.95,35.05,africa,15,10.099,moderate,1
13.45,-15.75,africa,18,10.062,moderate,1
-26.85,26.45,africa,131,18.004,good,2
1.35,34.95,africa,14,17.504,good,2
-26.65,26.75,africa,80,21.248,good,2
-3.45,38.65,africa,25,7.45,bad,0
-33.45,26.75,africa,16,22.012,good,2
24.55,9.45,africa,21,4.173,bad,0
6.85,4.35,africa,14,9.362,moderate,1
-14.35,48.55,africa,102,20.06,good,2
-3.95,35.75,africa,15,8.216,bad,0
-26.55,26.65,africa,34,16.771,good,2
7.45,38.45,africa,16,13.222,good,2
-29.35,30.15,africa,11,9.455,bad,0
-27.35,30.15,africa,30,12.724,moderate,1
-27.05,26.25,africa,32,16.677,good,2
16.55,-14.75,africa,15,15.81,good,2
-26.95,26.85,africa,16,20.67,good,2
0.35,13.25,africa,14,11.934,good,2
-2.95,34.95,africa,11,7.636,bad,0
-26.85,26.55,africa,40,17.47,good,2
-26.45,26.45,africa,51,23.26,good,2
-2.95,37.45,africa,34,7.443,bad,0
-26.65,26.65,africa,59,19.78,good,2
-32.35,23.45,africa,10,5.0,bad,0
-3.05,37.55,africa,19,10.565,moderate,1
-28.75,32.15,africa,12,10.318,moderate,1
-32.75,17.95,africa,14,6.22,bad,0
-26.55,26.85,africa,10,18.0,good,2
-7.55,34.85,africa,10,10.0,moderate,1
-10.85,14.35,africa,11,7.727,bad,0
-4.95,38.65,africa,12,9.318,moderate,1
-27.05,26.65,africa,15,15.502,good,2
-0.75,29.65,africa,55,9.905,moderate,1
-12.35,15.15,africa,21,9.337,bad,0
-26.85,27.05,africa,10,16.0,good,2
-1.15,29.85,africa,10,5.0,bad,0
8.35,-13.25,africa,13,8.112,bad,0
33.15,-4.15,africa,25,8.443,bad,0
10.95,-0.45,africa,30,9.351,moderate,1
2.45,15.85,africa,35,3.605,bad,0
2.35,15.85,africa,116,11.892,good,2
-6.85,36.55,africa,819,8.087,bad,0
5.95,12.85,africa,107,10.641,moderate,1
-7.85,14.85,africa,26,18.009,good,2
-4.75,38.25,africa,128,9.374,moderate,1
-21.25,31.95,africa,21,16.907,good,2
-12.65,24.25,africa,17,6.577,bad,0
-2.45,31.85,africa,36,9.59,moderate,1
6.05,12.85,africa,31,11.891,good,2
0.75,15.25,africa,19,9.598,moderate,1
-12.35,26.25,africa,24,7.946,bad,0
-3.85,37.45,africa,60,8.807,bad,0
-3.45,36.85,africa,102,10.298,moderate,1
33.05,-3.95,africa,12,19.424,good,2
16.65,-24.35,africa,15,8.645,bad,0
6.25,12.75,africa,40,7.568,bad,0
-30.75,25.45,africa,12,11.167,moderate,1
-13.15,22.45,africa,23,7.666,bad,0
-4.15,36.05,africa,24,8.066,bad,0
-19.65,15.05,africa,24,7.027,bad,0
-13.15,22.35,africa,40,8.568,bad,0
-6.65,39.25,africa,14,1.714,bad,0
-20.25,30.95,africa,18,9.212,bad,0
2.45,15.45,africa,51,8.299,bad,0
-19.65,23.05,africa,26,9.765,moderate,1
-0.65,36.35,africa,19,11.23,good,2
-18.05,35.15,africa,11,6.636,bad,0
-11.95,34.15,africa,12,10.955,moderate,1
-11.85,34.05,africa,11,8.727,bad,0
-4.05,37.75,africa,43,9.585,moderate,1
-34.45,20.45,africa,23,12.836,good,2
-8.55,35.95,africa,128,7.08,bad,0
6.05,12.75,africa,23,9.46,moderate,1
-12.05,25.15,africa,48,9.478,moderate,1
-11.55,24.35,africa,27,6.951,bad,0
-30.35,28.85,africa,15,8.549,bad,0
-13.25,22.85,africa,33,8.477,bad,0
-26.65,26.85,africa,13,19.423,good,2
-32.45,19.95,africa,12,3.833,bad,0
12.45,-16.25,africa,14,16.58,good,2
-29.05,19.45,africa,14,5.286,bad,0
-26.55,26.35,africa,18,23.444,good,2
-4.35,55.65,africa,64,8.396,bad,0
33.25,-4.65,africa,11,7.818,bad,0
12.55,-16.35,africa,10,16.0,good,2
-24.05,29.85,africa,16,6.339,bad,0
-16.15,45.95,africa,32,7.161,bad,0
15.15,-23.55,africa,15,7.359,bad,0
-2.85,37.55,africa,67,12.552,good,2
7.45,-7.65,africa,82,11.479,good,2
-12.25,49.35,africa,102,14.4,good,2
-30.95,24.65,africa,26,11.062,moderate,1
0.15,35.65,africa,12,7.136,bad,0
0.15,34.05,africa,21,9.757,moderate,1
11.95,-16.25,africa,63,11.002,moderate,1
11.85,13.25,africa,26,17.981,good,2
-13.75,50.15,africa,21,15.74,good,2
-14.45,49.75,africa,206,12.581,moderate,1
-25.85,28.15,africa,11,7.545,bad,0
-28.85,26.05,africa,38,11.121,moderate,1
-33.25,26.85,africa,21,10.281,moderate,1
5.75,-4.15,africa,26,10.877,good,2
-12.35,49.35,africa,62,15.694,good,2
-0.55,34.15,africa,18,8.971,moderate,1
0.05,34.15,africa,24,7.11,bad,0
9.25,12.45,africa,18,8.497,bad,0
-13.45,27.95,africa,12,7.97,bad,0
-16.25,25.95,africa,22,14.684,good,2
-16.05,35.75,africa,12,6.47,bad,0
-3.35,36.95,africa,15,16.381,good,2
-13.65,17.05,africa,13,9.727,moderate,1
-26.95,27.15,africa,15,14.501,good,2
25.75,32.65,africa,11,7.545,bad,0
-22.15,35.45,africa,17,11.949,moderate,1
-28.15,29.15,africa,13,8.112,bad,0
-33.25,26.75,africa,12,9.621,moderate,1
-6.25,39.35,africa,276,9.782,moderate,1
-7.05,37.85,africa,36,12.117,good,2
-33.15,26.85,africa,11,10.273,moderate,1
-22.85,44.75,africa,784,13.014,moderate,1
-6.05,37.55,africa,130,11.678,good,2
-6.15,39.25,africa,26,9.782,moderate,1
6.35,23.85,africa,11,8.273,bad,0
3.05,13.15,africa,11,10.182,moderate,1
7.45,-8.55,africa,10,10.0,moderate,1
-20.75,44.15,africa,933,14.146,good,2
-16.45,45.35,africa,378,13.427,moderate,1
-16.05,45.25,africa,346,13.343,moderate,1
-13.25,49.65,africa,627,15.4,good,2
-12.95,49.05,africa,59,15.434,good,2
-23.65,44.65,africa,547,14.516,good,2
-15.35,49.45,africa,28,13.558,good,2
-5.05,38.65,africa,72,10.214,moderate,1
-17.75,49.45,africa,43,12.532,moderate,1
37.35,9.85,africa,14,11.503,moderate,1
1.95,31.75,africa,63,9.842,moderate,1
-1.85,36.85,africa,10,11.0,moderate,1
0.25,36.95,africa,23,8.614,bad,0
1.85,34.25,africa,44,9.001,moderate,1
8.15,-8.65,africa,13,10.0,moderate,1
-14.45,22.55,africa,11,14.909,good,2
1.85,33.45,africa,14,9.571,moderate,1
9.95,-13.85,africa,12,7.667,bad,0
1.65,31.85,africa,12,7.955,bad,0
10.65,-0.85,africa,15,5.571,bad,0
1.65,33.75,africa,11,7.545,bad,0
-4.85,39.25,africa,17,6.184,bad,0
-22.85,43.55,africa,815,14.562,good,2
9.05,-11.75,africa,10,7.0,bad,0
14.95,-23.65,africa,13,3.727,bad,0
9.15,-1.35,africa,10,5.0,bad,0
-16.45,49.75,africa,35,14.97,good,2
-16.55,49.75,africa,19,15.776,good,2
-18.85,48.25,africa,80,16.13,good,2
-18.15,47.25,africa,40,10.959,moderate,1
-3.25,39.85,africa,45,14.856,good,2
-4.45,16.05,africa,44,13.134,good,2
-20.05,16.45,africa,33,6.747,bad,0
-24.75,15.25,africa,12,3.833,bad,0
4.05,-52.65,america,1050,9.645,moderate,1
4.65,-53.45,america,34,9.368,moderate,1
-0.65,-76.65,america,373,11.064,good,2
4.55,-52.45,america,81,8.103,bad,0
4.05,-73.55,america,20,8.247,bad,0
41.15,-73.85,america,236,14.932,good,2
27.25,-82.45,america,28,13.931,good,2
-23.65,-45.75,america,111,30.966,good,2
16.25,-61.65,america,17,9.669,moderate,1
4.85,-52.35,america,39,10.114,moderate,1
-23.45,-45.15,america,243,35.713,good,2
8.65,-80.15,america,393,27.492,good,2
-26.15,-48.65,america,34,14.641,good,2
-0.05,-76.05,america,363,10.639,moderate,1
8.65,-83.25,america,87,12.933,good,2
-26.95,-48.75,america,23,10.74,moderate,1
-22.35,-42.45,america,55,12.655,moderate,1
-23.55,-45.45,america,60,10.43,moderate,1
39.35,-77.75,america,14,6.428,bad,0
0.95,-52.05,america,26,10.462,moderate,1
-26.95,-48.65,america,13,12.343,moderate,1
-23.65,-45.65,america,56,28.107,good,2
4.85,-52.55,america,70,9.69,moderate,1
3.65,-53.25,america,159,12.424,good,2
-10.65,-74.25,america,224,25.005,good,2
0.15,-78.65,america,92,9.332,moderate,1
-23.55,-45.85,america,82,18.128,good,2
3.65,-53.15,america,30,7.075,bad,0
32.65,-80.05,america,23,12.319,good,2
-0.55,-77.45,america,345,10.555,moderate,1
-42.75,-73.95,america,175,8.143,moderate,1
-23.05,-45.95,america,133,15.835,good,2
4.75,-75.55,america,169,10.409,moderate,1
4.15,-52.15,america,42,9.505,moderate,1
46.15,-59.95,america,18,9.232,moderate,1
-23.35,-44.65,america,22,17.405,good,2
-0.15,-78.45,america,73,14.75,good,2
9.15,-79.85,america,28,16.31,good,2
-27.55,-58.75,america,10,7.0,bad,0
9.05,-79.65,america,177,24.609,good,2
-23.35,-44.95,america,22,33.949,good,2
-12.55,-38.05,america,13,8.304,bad,0
-15.55,-47.75,america,353,38.295,good,2
3.85,-51.85,america,99,10.685,moderate,1
4.35,-52.35,america,59,14.316,good,2
8.85,-82.95,america,41,9.828,moderate,1
-3.45,-79.65,america,12,14.318,good,2
21.05,-89.85,america,21,6.939,bad,0
0.15,-78.85,america,381,9.834,moderate,1
-27.75,-48.85,america,20,9.342,bad,0
-23.35,-44.85,america,46,35.179,good,2
-22.95,-45.65,america,31,23.411,good,2
-32.85,-60.65,america,358,28.315,good,2
-22.45,-42.95,america,92,14.63,good,2
-3.95,-79.15,america,37,7.991,bad,0
41.05,-73.85,america,37,11.092,moderate,1
27.25,-82.25,america,37,15.255,good,2
-1.05,-77.55,america,17,18.974,good,2
-5.85,-79.55,america,12,7.136,bad,0
-23.25,-44.85,america,21,12.147,moderate,1
4.65,-52.25,america,28,10.87,good,2
-33.05,-60.85,america,34,23.971,good,2
9.15,-79.75,america,733,26.1,good,2
-3.55,-79.65,america,10,9.0,moderate,1
5.05,-75.55,america,244,18.822,good,2
-0.05,-78.65,america,253,11.807,good,2
-23.35,-45.15,america,15,15.832,good,2
-3.65,-79.65,america,18,19.554,good,2
-15.95,-47.95,america,38,19.997,good,2
-2.75,-79.25,america,16,8.125,bad,0
9.85,-83.55,america,217,11.327,good,2
-0.45,-77.25,america,47,19.863,good,2
7.15,-73.45,america,11,8.364,bad,0
-26.65,-55.65,america,17,14.162,good,2
-5.75,-47.45,america,164,19.267,good,2
17.15,-96.65,america,206,12.082,good,2
17.05,-96.45,america,23,21.093,good,2
17.15,-96.75,america,1136,19.388,good,2
-0.65,-77.65,america,327,10.918,moderate,1
-6.15,-50.35,america,58,14.207,good,2
-25.05,-47.95,america,22,9.74,moderate,1
15.95,-96.45,america,65,15.42,good,2
17.45,-92.75,america,20,11.658,good,2
16.05,-97.25,america,13,10.0,moderate,1
10.55,-83.55,america,12,7.136,bad,0
17.05,-89.35,america,57,10.625,moderate,1
-6.05,-50.05,america,198,15.805,good,2
-4.35,-56.75,america,51,9.723,moderate,1
-7.15,-48.65,america,218,17.424,good,2
-30.95,-62.45,america,15,9.81,moderate,1
4.25,-58.95,america,73,14.027,good,2
-15.75,-49.35,america,18,13.31,moderate,1
4.85,-75.45,america,54,13.266,good,2
-12.85,-69.45,america,114,29.499,good,2
17.75,-88.65,america,10,9.0,bad,0
15.95,-96.55,america,28,20.399,good,2
17.25,-89.65,america,139,11.051,moderate,1
-14.05,-50.85,america,158,23.077,good,2
15.85,-97.05,america,30,11.674,good,2
11.15,-74.05,america,344,10.156,moderate,1
-8.85,-42.55,america,87,16.853,good,2
-16.05,-50.25,america,145,17.709,good,2
-16.95,-49.25,america,95,19.243,good,2
-31.85,-64.45,america,57,13.791,good,2
-11.45,-69.25,america,90,14.333,good,2
15.85,-96.35,america,35,19.017,good,2
-23.65,-64.95,america,13,6.0,bad,0
0.15,-79.15,america,167,15.201,good,2
-16.05,-49.65,america,532,26.589,good,2
8.75,-82.95,america,92,9.27,moderate,1
17.35,-100.15,america,27,12.773,good,2
-25.65,-54.55,america,98,12.005,moderate,1
2.25,-75.45,america,68,10.538,moderate,1
4.45,-72.65,america,145,10.012,moderate,1
17.15,-88.85,america,144,10.301,moderate,1
-14.55,-40.35,america,61,28.919,good,2
5.05,-75.35,america,33,9.136,moderate,1
-30.55,-57.75,america,45,7.448,bad,0
-8.45,-34.95,america,11,11.091,good,2
-11.35,-69.15,america,29,14.2,good,2
-22.85,-45.65,america,35,22.572,good,2
-13.85,-39.95,america,13,18.801,good,2
-5.85,-78.05,america,128,9.091,moderate,1
-23.45,-47.35,america,24,16.752,good,2
-13.65,-65.25,america,12,26.833,good,2
5.15,-75.35,america,13,9.566,moderate,1
0.05,-78.85,america,145,11.242,good,2
-0.35,-78.25,america,18,9.0,moderate,1
6.55,-57.75,america,22,10.153,moderate,1
0.45,-78.15,america,32,18.401,good,2
-15.35,-39.55,america,241,15.415,good,2
-13.15,-69.65,america,223,27.64,good,2
10.85,-68.35,america,29,9.368,moderate,1
-0.05,-78.75,america,870,14.925,good,2
-25.65,-54.45,america,299,17.264,good,2
-25.75,-54.45,america,112,14.484,good,2
7.15,-76.35,america,11,8.364,bad,0
-32.95,-60.75,america,121,28.27,good,2
-24.95,-57.25,america,10,15.0,good,2
-14.45,-40.15,america,92,18.975,good,2
0.05,-78.65,america,675,10.265,moderate,1
-23.95,-48.45,america,89,9.719,moderate,1
0.15,-78.75,america,83,8.223,bad,0
-6.05,-50.25,america,53,11.193,good,2
-18.95,-51.65,america,244,22.254,good,2
19.05,-104.05,america,12,12.424,good,2
-13.85,-50.15,america,149,19.905,good,2
-16.35,-56.15,america,40,9.032,bad,0
-11.35,-55.45,america,37,16.605,good,2
-8.65,-63.85,america,100,16.669,good,2
-4.15,-78.95,america,53,8.859,bad,0
-14.65,-40.15,america,83,26.492,good,2
1.45,-75.65,america,439,10.533,moderate,1
1.75,-61.15,america,57,15.465,good,2
6.05,-75.15,america,16,8.804,bad,0
5.25,-76.05,america,219,9.454,moderate,1
3.95,-52.55,america,179,9.31,moderate,1
-13.75,-56.65,america,16,14.214,good,2
61.25,-149.95,america,38,7.083,bad,0
0.05,-78.75,america,233,15.131,good,2
-11.25,-69.15,america,53,11.999,moderate,1
-6.35,-50.45,america,32,10.327,moderate,1
22.55,-78.45,america,12,4.652,bad,0
-6.75,-77.85,america,37,8.463,bad,0
0.35,-79.65,america,246,32.818,good,2
14.35,-91.05,america,42,11.699,good,2
-1.15,-77.95,america,77,26.382,good,2
-14.15,-67.95,america,284,17.786,good,2
-15.45,-55.85,america,28,8.511,bad,0
-24.05,-47.55,america,60,11.622,moderate,1
17.45,-100.15,america,19,19.209,good,2
-9.75,-76.25,america,25,8.702,bad,0
-6.35,-47.45,america,86,22.475,good,2
15.15,-92.05,america,77,10.805,moderate,1
50.05,-124.75,america,24,7.131,bad,0
37.45,-113.15,america,20,5.41,bad,0
-24.05,-47.35,america,49,13.546,moderate,1
7.65,-74.35,america,45,10.642,moderate,1
-0.55,-77.85,america,308,10.199,moderate,1
15.45,-91.55,america,55,8.191,bad,0
6.35,-75.65,america,46,9.133,moderate,1
3.45,-73.05,america,14,10.0,moderate,1
39.55,-119.85,america,39,10.392,moderate,1
