lat_cell,lon_cell,continent,n_rec,S_obs,S_rare10,Acoustic_Complexity_Index__mean,Acoustic_Diversity_Index__main_value,Acoustic_Evenness_Index__main_value,Bio_acoustic_Index__main_value,Normalized_Difference_Sound_Index__main_value,Spectral_Entropy__main_value,Temporal_Entropy__main_value,NB_peaks__main_value,Acoustic_Diversity_Index_NR__main_value,Bio_acoustic_Index_NR__main_value,Spectral_Entropy_NR__main_value,lat_band,biodiversity_label_regional
-0.7,30.9,africa,57,39,10.074,169.00522608068925,1.6916277484981304,0.37668017047426217,10.66578209027341,0.4618258373424356,0.7664751119969173,0.9411333910373907,4.157894736842105,1.734754375965647,11.447820173117135,0.7331409370002097,-10,moderate
13.3,-13.4,africa,121,81,18.0,163.19981473942497,1.8402750517106703,0.3048755845843105,10.22799974181418,0.5736958557740303,0.8444511659141859,0.9554117667740549,4.1570247933884295,1.8637133958868306,11.493535861811873,0.8053930039135143,10,good
2.5,34.6,africa,1,2,,148.14655191479517,2.076199661607884,0.025892857142857384,0.21928284373320772,0.787999638855677,0.9170822715718404,0.9901503766087345,8.0,2.075778284100202,1.0261142161256982,0.9159161274333337,0,insufficient_data
-0.6,34.2,africa,61,49,13.191,174.88384621659924,1.9281298288405304,0.22983934872219303,10.210770019510354,0.7345542719618011,0.8511293885014672,0.9536354655625228,4.540983606557377,1.9066471791728024,11.98661956354301,0.8109860315261975,-10,good
5.6,-0.1,africa,37,25,9.688,173.3267346435672,1.9743598767350636,0.18611087454142344,8.094065959274333,0.6793871254879946,0.8692612090718199,0.9575193141669421,4.027027027027027,1.9641517359849638,9.480066511129317,0.8394225916543326,0,moderate
-28.8,26.0,africa,52,24,7.874,172.55605529035378,1.8818080898664056,0.2945581403083299,14.684865080662373,0.6622809074742192,0.8870435160473803,0.9478645634312244,2.8846153846153846,1.8797407240032906,15.656668000056477,0.8467216956303018,-30,bad
-0.7,34.5,africa,27,16,8.241,158.00175226569547,1.9093640806282612,0.24388366125175664,7.8852544942320515,0.5479718336819862,0.8397100896754071,0.9584071277536405,3.7777777777777777,1.8954563520880388,9.348030217631736,0.7842581447770194,-10,bad
5.2,-2.7,africa,258,101,9.813,164.3189112723068,1.8456802701125672,0.28260053420165243,9.195654250258748,0.4911295398871207,0.7884115989410874,0.9700836775630953,4.616279069767442,1.8218234602528536,10.366518513618747,0.7597998909394968,0,moderate
-0.3,29.9,africa,36,30,12.408,168.07914354608553,1.6955036072640255,0.3331446387338117,11.274224846334862,0.5966250555195098,0.8158813269991855,0.9441575931669076,4.111111111111111,1.7022294780806906,12.55540643794545,0.773668410259268,-10,good
13.3,-16.8,africa,67,37,9.558,165.88293331398006,1.678413377343003,0.3892042519884484,11.962038584196836,0.5123484068892377,0.7544662120852814,0.9410368740706994,3.5074626865671643,1.7208146005054488,12.872643389113497,0.717331306944994,10,moderate
31.1,-7.9,africa,42,16,7.691,167.72464717950018,1.8926377383753374,0.28173900474603025,12.971085347147769,0.6616141884941099,0.8754651507965069,0.9516987237934812,3.9523809523809526,1.8617431196789358,15.249426151684665,0.845686514986071,30,bad
-4.8,12.3,africa,14,7,6.374,167.88282986686593,1.9755987042979173,0.20221518577646527,10.580314223305127,0.6298518451185372,0.8415080760877032,0.969146384996968,4.214285714285714,1.9437454730749817,11.212616470008953,0.8287674922750492,-10,bad
-19.0,48.4,africa,151,61,13.903,162.6329740038807,1.8007847255223828,0.3010798150813454,11.16280085564398,0.7171293745269748,0.8322130527596725,0.9490018756957022,3.7,1.8062156882327938,12.816204134595921,0.7937168451256492,-20,good
5.5,-7.2,africa,5,4,,177.9011204689503,2.0455825386490325,0.110749592420914,7.688747064845169,0.16874012442867445,0.8191481275045674,0.9773238531809445,4.4,2.007464255669492,8.583650203721156,0.7969936709664857,0,insufficient_data
31.2,-7.9,africa,84,30,9.23,168.7439873201556,1.8961253222032017,0.2506180546682237,11.32065944489615,0.5939055998104856,0.8587315425157162,0.9501153213565933,4.107142857142857,1.8702392189368264,13.112209301197378,0.8255035111146011,30,moderate
-18.9,47.4,africa,11,7,6.545,168.19203452475034,1.7861644628204714,0.345572727830872,14.279990023902174,0.824531909821983,0.861926000850275,0.9423877667467696,3.1818181818181817,1.7760107561652598,15.909438687372843,0.8216503320261719,-20,bad
-25.2,28.2,africa,62,51,18.699,169.77107257450427,1.924232896148305,0.24836459935862518,10.352756117373998,0.6633267796399348,0.8354840414009835,0.9591569687810595,4.919354838709677,1.917009960373462,11.81082321748939,0.8105131164545953,-30,good
